"AGEP","SCHL","SSP","WAGP","WKHP","DIS","HICOV","PERNP","PINCP","POVPIP","POVERTY"
9,"06",NA,NA,NA,2,1,NA,NA,100,TRUE
60,"15",0,20000,20,2,1,20000,20000,100,TRUE
54,"20",0,56000,40,2,1,56000,56000,435,FALSE
60,"16",0,0,NA,2,2,0,0,292,FALSE
76,"18",24000,16000,50,1,1,16000,49000,292,FALSE
60,"14",0,78000,44,2,1,78000,78000,473,FALSE
57,"18",0,0,NA,1,1,0,0,473,FALSE
31,"18",0,13300,30,2,1,13300,13300,473,FALSE
35,"21",0,0,NA,2,1,0,0,501,FALSE
35,"22",0,225000,55,2,1,225000,225900,501,FALSE
9,"06",NA,NA,NA,2,1,NA,NA,501,FALSE
7,"04",NA,NA,NA,2,1,NA,NA,501,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,501,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,501,FALSE
51,"21",0,35000,50,2,1,35000,35000,501,FALSE
52,"21",0,64000,9,2,1,64000,64000,501,FALSE
59,"21",0,162000,50,2,1,162000,162000,501,FALSE
56,"22",0,0,NA,2,2,0,36000,501,FALSE
53,"15",0,2700,45,2,2,26700,26700,331,FALSE
47,"19",0,38000,40,2,1,38000,38000,331,FALSE
33,"13",0,0,NA,1,2,0,0,331,FALSE
70,"19",8400,0,NA,1,1,0,12000,100,TRUE
66,"20",10200,0,NA,1,1,0,10300,501,FALSE
68,"23",0,175000,40,2,1,175000,213000,501,FALSE
42,"16",0,33000,40,2,1,33000,33000,281,FALSE
42,"16",0,0,40,2,1,35000,35000,281,FALSE
19,"16",0,5000,40,2,1,5000,5000,281,FALSE
10,"07",NA,NA,NA,2,1,NA,NA,281,FALSE
25,"18",0,0,NA,2,1,0,0,199,FALSE
29,"19",0,50000,40,2,1,50000,50000,199,FALSE
3,"02",NA,NA,NA,2,1,NA,NA,199,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,199,FALSE
50,"05",0,0,NA,2,2,0,0,274,FALSE
54,"01",0,33000,40,2,2,41000,41000,274,FALSE
28,"18",0,31800,40,2,1,31800,31800,274,FALSE
27,"15",0,15300,36,2,2,15300,15300,274,FALSE
25,"15",0,16000,40,2,1,16000,16000,274,FALSE
17,"13",0,0,NA,2,2,0,0,274,FALSE
57,"04",0,0,NA,2,2,0,0,274,FALSE
18,"14",0,23300,20,2,2,23300,23300,274,FALSE
23,"22",0,20800,20,2,1,20800,20800,161,FALSE
21,"16",0,5000,25,2,1,5000,5000,38,TRUE
82,"21",0,0,NA,1,1,0,0,130,FALSE
67,"19",11400,8000,20,2,1,8000,19400,130,FALSE
41,"16",0,50000,42,2,1,50000,50000,362,FALSE
20,"18",0,10000,40,1,1,10000,10000,362,FALSE
18,"16",0,10000,42,2,1,10000,10000,362,FALSE
19,"19",0,10000,40,2,1,10000,10000,77,TRUE
62,"22",0,2e+05,50,2,1,2e+05,2e+05,501,FALSE
42,"21",0,50000,40,2,1,50000,50000,501,FALSE
31,"21",0,60000,40,2,1,60000,60000,501,FALSE
34,"20",0,55000,40,2,1,55000,55000,501,FALSE
20,"18",0,30000,40,2,1,30000,30000,501,FALSE
73,"19",26000,0,NA,2,1,0,94500,501,FALSE
79,"19",18000,25000,30,2,1,25000,45000,501,FALSE
28,"18",0,120000,45,2,1,120000,120000,501,FALSE
36,"19",0,8000,40,2,1,8000,8000,353,FALSE
38,"20",0,80000,40,2,1,80000,80000,353,FALSE
13,"09",NA,NA,NA,2,1,NA,NA,353,FALSE
9,"05",NA,NA,NA,2,1,NA,NA,353,FALSE
65,"19",18000,0,NA,2,1,0,18000,152,FALSE
44,"16",0,45000,72,2,1,45000,45000,226,FALSE
42,"16",0,0,NA,2,2,0,0,226,FALSE
21,"16",0,14000,40,2,1,14000,14000,226,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,226,FALSE
34,"22",0,0,40,2,1,52000,52000,501,FALSE
36,"21",0,0,80,2,1,50000,50000,501,FALSE
63,"21",0,0,NA,2,1,0,46610,244,FALSE
63,"21",0,0,NA,2,1,0,380,244,FALSE
31,"21",0,250,1,1,1,250,250,244,FALSE
37,"16",0,108000,45,2,1,108000,135600,279,FALSE
37,"16",0,0,NA,1,1,0,0,279,FALSE
17,"14",0,0,NA,2,1,0,0,279,FALSE
16,"12",0,0,NA,2,1,0,0,279,FALSE
14,"10",NA,NA,NA,2,1,NA,NA,279,FALSE
11,"07",NA,NA,NA,2,1,NA,NA,279,FALSE
8,"03",NA,NA,NA,2,1,NA,NA,279,FALSE
6,"05",NA,NA,NA,2,1,NA,NA,279,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,279,FALSE
2,NA,NA,NA,NA,2,1,NA,NA,279,FALSE
60,"22",0,170000,45,2,1,170000,173000,501,FALSE
57,"21",0,30000,25,2,1,30000,30000,501,FALSE
32,"21",0,60000,45,2,1,60000,60000,501,FALSE
20,"20",26000,60000,40,2,1,60000,87200,501,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,501,FALSE
42,"19",0,46700,20,2,1,46700,46700,501,FALSE
37,"19",0,16000,20,1,1,16000,16000,93,TRUE
3,"01",NA,NA,NA,2,1,NA,NA,93,TRUE
47,"23",0,420000,40,2,1,420000,420000,501,FALSE
37,"23",0,230000,55,2,1,230000,230000,501,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,501,FALSE
60,"16",0,8800,58,2,1,8800,8800,68,TRUE
45,"19",0,42000,42,2,1,42000,42000,260,FALSE
42,"18",0,10000,29,2,1,10000,10000,260,FALSE
22,"19",0,14400,35,2,1,14400,14400,260,FALSE
19,"19",0,0,NA,2,1,0,0,260,FALSE
50,"18",0,72000,50,2,1,72000,72000,501,FALSE
52,"13",0,0,NA,2,2,0,0,0,TRUE
74,"22",19200,0,NA,1,1,0,71200,284,FALSE
70,"16",14000,0,NA,2,1,0,15200,284,FALSE
34,"21",0,400,16,2,1,400,400,284,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,284,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,284,FALSE
47,"20",0,13600,28,2,2,13600,13600,104,FALSE
53,"19",0,50000,40,2,1,50000,58400,421,FALSE
25,"16",0,10000,36,2,1,10000,10000,421,FALSE
65,"19",13000,0,NA,1,1,0,13440,421,FALSE
65,"21",16900,0,NA,1,1,0,16900,214,FALSE
68,"16",15000,0,NA,1,1,0,15000,214,FALSE
68,"21",34300,0,NA,2,1,0,268300,501,FALSE
67,"21",18000,0,NA,2,1,0,18000,501,FALSE
32,"20",0,8000,40,2,1,8000,8000,501,FALSE
10,"06",NA,NA,NA,2,1,NA,NA,501,FALSE
8,"04",NA,NA,NA,2,1,NA,NA,501,FALSE
5,"02",NA,NA,NA,2,1,NA,NA,501,FALSE
3,"02",NA,NA,NA,2,1,NA,NA,501,FALSE
35,"16",0,13000,52,2,1,13000,13000,501,FALSE
52,"19",0,0,NA,1,2,0,7000,53,TRUE
48,"21",0,90000,40,2,1,90000,90000,501,FALSE
47,"12",0,0,NA,2,2,0,2000,7,TRUE
21,"19",0,0,NA,2,1,0,0,7,TRUE
14,"11",NA,NA,NA,2,1,NA,NA,7,TRUE
7,"04",NA,NA,NA,2,1,NA,NA,7,TRUE
33,"18",0,0,15,2,1,15000,15000,88,TRUE
6,"03",NA,NA,NA,2,1,NA,NA,88,TRUE
38,"15",0,90000,65,2,1,90000,158000,501,FALSE
49,"19",0,13000,40,2,1,13000,13000,120,FALSE
51,"20",0,0,NA,2,1,0,800,120,FALSE
25,"18",0,20000,40,2,2,20000,20000,120,FALSE
8,"05",NA,NA,NA,2,1,NA,NA,120,FALSE
5,"01",NA,NA,NA,2,1,NA,NA,120,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,120,FALSE
27,"17",0,14000,40,2,2,14000,14000,120,FALSE
40,"20",34300,0,NA,2,1,0,34300,135,FALSE
11,"08",NA,NA,NA,2,1,NA,NA,135,FALSE
9,"06",NA,NA,NA,2,1,NA,NA,135,FALSE
8,"05",NA,NA,NA,2,1,NA,NA,135,FALSE
69,"19",16200,0,NA,1,1,0,17000,151,FALSE
70,"18",5800,0,NA,2,1,0,5800,151,FALSE
33,"20",0,47800,40,2,1,47800,47800,369,FALSE
30,"19",0,0,NA,2,1,0,0,183,FALSE
32,"21",0,54000,40,2,1,54000,54000,183,FALSE
9,"06",NA,NA,NA,2,1,NA,NA,183,FALSE
6,"03",NA,NA,NA,2,1,NA,NA,183,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,183,FALSE
25,"20",0,20000,20,1,1,20000,20000,297,FALSE
23,"19",0,29000,40,2,1,29000,29000,297,FALSE
22,"21",0,4500,20,2,1,4500,4500,34,TRUE
20,"20",0,1000,10,2,1,1000,1000,7,TRUE
20,"20",0,2000,15,2,1,2000,2000,15,TRUE
47,"18",0,40000,40,2,1,40000,44800,263,FALSE
7,"04",NA,NA,NA,2,1,NA,NA,263,FALSE
32,"20",0,17000,40,2,1,17000,17000,132,FALSE
67,"21",0,65000,40,2,1,65000,65000,501,FALSE
25,"18",0,38100,27,2,1,38100,38100,215,FALSE
28,"19",0,16000,40,2,1,16000,16000,215,FALSE
2,NA,NA,NA,NA,2,1,NA,NA,215,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,215,FALSE
48,"21",0,0,33,2,2,45000,45000,348,FALSE
41,"18",0,24000,40,2,2,24000,24000,185,FALSE
46,"21",0,6000,16,2,1,9000,9000,342,FALSE
47,"20",0,75000,40,2,1,75000,75000,342,FALSE
22,"19",0,5000,10,2,1,5000,5000,342,FALSE
15,"12",0,0,NA,2,1,NA,600,342,FALSE
27,"20",0,0,NA,2,1,0,0,0,TRUE
21,"19",0,0,NA,2,1,0,0,0,TRUE
59,"19",0,0,20,2,1,27700,27700,363,FALSE
69,"18",14600,6700,25,2,1,6700,33000,363,FALSE
43,"22",5800,0,NA,2,2,0,5800,387,FALSE
26,"15",0,70000,45,2,2,70000,70000,387,FALSE
22,"15",0,0,NA,2,2,0,0,387,FALSE
42,"19",0,8000,30,1,1,8000,8000,148,FALSE
40,"16",0,28000,16,2,1,28000,28000,148,FALSE
18,"16",0,15000,40,2,2,15000,15000,148,FALSE
15,"12",0,0,NA,2,1,NA,0,148,FALSE
13,"10",NA,NA,NA,2,1,NA,NA,148,FALSE
8,"05",NA,NA,NA,2,1,NA,NA,148,FALSE
52,"16",0,50000,40,2,1,50000,48700,501,FALSE
50,"18",0,80000,40,2,1,80000,80000,501,FALSE
22,"19",0,1500,30,2,1,1500,1500,501,FALSE
13,"10",NA,NA,NA,2,1,NA,NA,501,FALSE
21,"19",0,35000,50,2,1,35000,35000,273,FALSE
68,"22",7800,40000,50,1,1,40000,52200,501,FALSE
67,"16",15900,38000,40,1,1,38000,53900,501,FALSE
38,"21",0,21600,30,2,1,21600,21600,501,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,501,FALSE
39,"21",0,50000,40,2,1,50000,50000,501,FALSE
21,"19",0,6000,20,2,1,6000,6000,46,TRUE
21,"16",0,10000,30,2,1,10000,10000,76,TRUE
63,"16",0,42000,40,2,1,42000,59000,452,FALSE
49,"20",0,32000,45,1,1,32000,32000,473,FALSE
50,"19",0,60000,70,2,1,60000,60000,473,FALSE
17,"14",0,1400,40,2,1,1400,1400,473,FALSE
53,"16",0,0,NA,2,1,0,0,501,FALSE
55,"16",0,87000,40,2,1,87000,87000,501,FALSE
32,"22",0,95000,40,2,1,95000,95000,501,FALSE
27,"22",0,85000,40,2,1,85000,85000,501,FALSE
84,"21",20000,0,NA,1,1,0,42810,501,FALSE
77,"21",20000,0,NA,2,1,0,33000,501,FALSE
37,"21",0,2000,25,2,1,2000,2000,501,FALSE
40,"21",0,215000,20,2,1,215000,215000,501,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,501,FALSE
9,"05",NA,NA,NA,2,1,NA,NA,501,FALSE
7,"03",NA,NA,NA,2,1,NA,NA,501,FALSE
7,"03",NA,NA,NA,2,1,NA,NA,501,FALSE
33,"21",0,33000,40,2,1,33000,33000,208,FALSE
28,"21",0,1300,12,2,1,1300,1300,208,FALSE
33,"22",0,24000,35,2,1,24000,24000,104,FALSE
34,"21",0,0,NA,2,1,0,0,104,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,104,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,104,FALSE
38,"21",0,12000,25,2,1,12000,12000,104,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,104,FALSE
49,"19",0,28000,38,2,2,28000,28000,164,FALSE
13,"10",NA,NA,NA,2,2,NA,NA,164,FALSE
25,"19",0,29800,42,1,1,29800,29800,233,FALSE
23,"20",0,25100,38,1,1,25100,25100,196,FALSE
52,"21",0,45000,40,2,1,45000,43700,501,FALSE
53,"22",0,145000,40,2,1,145000,143700,501,FALSE
66,"18",22400,0,NA,2,1,0,93700,501,FALSE
74,"16",34300,0,NA,2,1,0,417300,501,FALSE
81,"19",18200,0,NA,2,1,0,36700,501,FALSE
78,"22",20400,0,NA,1,1,0,47800,432,FALSE
76,"21",11000,0,NA,2,1,0,11000,432,FALSE
33,"19",0,24000,40,2,1,24000,24000,432,FALSE
81,"21",17700,0,NA,1,1,0,19200,160,FALSE
24,"16",0,36000,52,2,1,36000,36000,429,FALSE
25,"16",0,36000,40,2,1,36000,36000,429,FALSE
78,"18",3900,0,NA,1,1,0,20100,161,FALSE
54,"17",8400,0,NA,2,1,0,8400,161,FALSE
41,"17",0,3200,30,2,1,3200,3200,161,FALSE
47,"16",0,72000,40,2,1,72000,72000,373,FALSE
19,"16",0,0,NA,2,1,0,0,373,FALSE
19,"16",0,0,NA,2,1,0,0,373,FALSE
19,"16",0,15000,40,2,1,15000,15000,117,FALSE
87,"19",17100,0,NA,1,1,0,17100,144,FALSE
58,"19",0,13000,29,2,1,13000,13000,501,FALSE
55,"19",0,75000,40,2,1,75000,75000,501,FALSE
41,"19",0,34000,40,2,1,34000,34000,262,FALSE
28,"19",0,80000,50,2,1,80000,80000,501,FALSE
27,"20",0,70000,40,2,1,70000,70000,501,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,501,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,501,FALSE
60,"01",0,25000,40,2,1,25000,25000,149,FALSE
63,"16",0,0,NA,2,1,0,0,149,FALSE
75,"22",1600,0,NA,2,1,0,1600,73,TRUE
70,"18",9600,0,NA,1,1,0,9600,73,TRUE
58,"21",0,420000,50,2,1,420000,420000,501,FALSE
57,"16",0,12200,30,2,1,18700,18700,501,FALSE
85,"16",14400,0,NA,2,1,0,14400,501,FALSE
51,"24",0,151000,45,2,1,151000,159400,501,FALSE
46,"21",0,2000,6,2,1,2000,2000,283,FALSE
49,"22",0,1e+05,40,2,1,1e+05,1e+05,283,FALSE
22,"16",0,9000,10,2,1,9000,9000,283,FALSE
18,"16",0,1200,1,2,1,1200,1200,283,FALSE
15,"12",0,0,NA,2,1,NA,240,283,FALSE
11,"07",NA,NA,NA,2,1,NA,NA,283,FALSE
5,"02",NA,NA,NA,2,1,NA,NA,283,FALSE
80,"24",0,0,NA,1,1,0,70000,501,FALSE
76,"21",0,0,NA,1,1,0,29900,501,FALSE
42,"23",0,95000,60,2,1,95000,95000,501,FALSE
41,"22",0,45000,40,2,1,45000,47900,501,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,501,FALSE
27,"22",0,61000,42,2,1,61000,61000,478,FALSE
33,"21",0,0,6,2,1,700,700,255,FALSE
34,"21",0,75000,40,2,1,75000,75000,255,FALSE
8,"05",NA,NA,NA,2,1,NA,NA,255,FALSE
5,"02",NA,NA,NA,2,1,NA,NA,255,FALSE
2,NA,NA,NA,NA,2,1,NA,NA,255,FALSE
23,"19",0,26000,39,2,2,26000,26000,199,FALSE
39,"15",0,0,NA,2,2,0,0,0,TRUE
17,"14",0,0,NA,2,2,0,0,0,TRUE
15,"11",0,0,NA,2,2,NA,0,0,TRUE
14,"12",NA,NA,NA,2,2,NA,NA,0,TRUE
54,"16",0,0,NA,1,1,0,18000,141,FALSE
73,"23",17100,0,NA,1,1,0,24900,269,FALSE
75,"22",11800,0,NA,1,1,0,26900,269,FALSE
44,"19",0,0,NA,2,1,0,980,269,FALSE
65,"12",9000,0,NA,2,1,0,9000,293,FALSE
58,"16",0,35000,40,2,1,35000,35000,293,FALSE
50,"21",0,24000,20,2,1,24000,114000,501,FALSE
62,"22",0,36000,20,2,1,60000,60000,501,FALSE
10,"07",NA,NA,NA,2,1,NA,NA,501,FALSE
29,"19",0,240,20,1,1,240,240,501,FALSE
41,"21",0,2e+05,40,2,1,2e+05,200500,501,FALSE
38,"16",0,0,20,2,1,21100,21100,501,FALSE
17,"14",0,5000,20,2,1,5000,5000,501,FALSE
16,"13",0,0,NA,2,1,0,0,501,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,501,FALSE
12,"09",NA,NA,NA,2,1,NA,NA,501,FALSE
10,"08",NA,NA,NA,2,1,NA,NA,501,FALSE
35,"20",0,30000,40,2,1,30000,30000,235,FALSE
29,"19",0,38000,40,2,1,38000,38000,298,FALSE
63,"16",0,50000,60,1,1,50000,52000,501,FALSE
64,"21",0,38000,40,2,1,38000,39800,501,FALSE
28,"16",0,0,NA,1,1,0,8400,501,FALSE
36,"20",0,250,2,2,1,250,250,501,FALSE
38,"23",0,420000,60,2,1,420000,420000,501,FALSE
10,"06",NA,NA,NA,2,1,NA,NA,501,FALSE
8,"04",NA,NA,NA,2,1,NA,NA,501,FALSE
5,"02",NA,NA,NA,2,1,NA,NA,501,FALSE
47,"21",0,40000,24,2,2,359000,361000,501,FALSE
45,"16",0,0,NA,2,2,0,0,501,FALSE
23,"16",0,13000,20,2,2,15000,15000,501,FALSE
15,"12",0,0,NA,2,2,NA,0,501,FALSE
13,"10",NA,NA,NA,2,2,NA,NA,501,FALSE
11,"08",NA,NA,NA,2,2,NA,NA,501,FALSE
24,"16",0,2300,15,2,2,2300,2300,501,FALSE
73,"16",0,0,NA,2,1,0,0,0,TRUE
21,"19",0,26000,40,2,1,26000,26000,243,FALSE
20,"20",0,14000,25,2,1,14000,14000,243,FALSE
32,"20",0,25000,40,2,1,25000,25000,126,FALSE
32,"18",0,12500,25,2,1,12500,12500,126,FALSE
12,"08",NA,NA,NA,2,1,NA,NA,126,FALSE
8,"06",NA,NA,NA,2,1,NA,NA,126,FALSE
4,"01",NA,NA,NA,2,1,NA,NA,126,FALSE
59,"17",0,32000,40,1,1,32000,32000,340,FALSE
58,"01",0,24000,40,1,1,24000,24000,340,FALSE
49,"19",0,45000,36,2,1,45000,45000,347,FALSE
72,"20",34300,0,NA,2,1,0,68300,501,FALSE
84,"01",16100,0,NA,1,1,0,16100,135,FALSE
42,"19",0,40000,40,2,1,40000,40000,309,FALSE
43,"20",0,38000,40,2,1,38000,38000,309,FALSE
15,"14",0,0,NA,2,1,NA,0,309,FALSE
15,"14",0,0,NA,2,1,NA,0,309,FALSE
57,"19",0,70000,60,1,1,70000,81000,501,FALSE
50,"19",0,26000,20,2,1,25650,25650,501,FALSE
20,"15",0,0,NA,1,1,0,6000,501,FALSE
55,"19",0,35000,35,2,2,35000,35000,272,FALSE
50,"19",0,15200,20,2,1,15200,15200,93,TRUE
28,"19",4000,0,NA,2,1,0,4000,93,TRUE
18,"16",0,0,NA,2,1,0,0,93,TRUE
0,NA,NA,NA,NA,2,1,NA,NA,93,TRUE
26,"01",0,10000,40,2,1,10000,10000,93,TRUE
50,"21",0,81000,40,2,1,81000,81000,501,FALSE
47,"18",0,37000,40,2,1,37000,37000,501,FALSE
18,"16",0,15000,28,2,1,15000,15000,501,FALSE
58,"21",0,1e+05,50,2,1,92300,92550,501,FALSE
57,"19",0,65000,55,2,1,65000,65000,501,FALSE
32,"19",0,26500,40,2,1,26500,26500,501,FALSE
30,"19",0,35000,35,2,1,35000,35000,501,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,501,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,501,FALSE
30,"16",0,36900,40,2,1,36900,36900,501,FALSE
59,"20",0,0,55,2,1,65000,65000,501,FALSE
54,"18",0,40000,40,2,1,40000,40000,501,FALSE
24,"21",0,20000,40,2,1,20000,20000,501,FALSE
23,"20",0,28100,30,2,1,28100,28100,501,FALSE
31,"18",0,12000,30,2,1,12000,12000,166,FALSE
30,"14",0,30000,60,2,1,30000,30000,166,FALSE
4,"02",NA,NA,NA,2,1,NA,NA,166,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,166,FALSE
36,"20",0,20800,40,2,1,20800,20800,81,TRUE
40,"19",0,0,NA,2,1,0,0,81,TRUE
3,"02",NA,NA,NA,2,1,NA,NA,81,TRUE
1,NA,NA,NA,NA,2,1,NA,NA,81,TRUE
22,"19",0,18000,20,2,1,18000,18000,175,FALSE
22,"19",0,10900,20,2,1,10900,10900,175,FALSE
37,"21",0,86000,40,2,1,86000,86000,501,FALSE
41,"16",0,52000,40,2,1,52000,52000,501,FALSE
15,"11",0,0,NA,2,1,NA,0,501,FALSE
11,"08",NA,NA,NA,2,1,NA,NA,501,FALSE
71,"19",18800,0,NA,2,1,0,18800,315,FALSE
70,"16",19200,0,NA,2,1,0,28800,315,FALSE
80,"12",12000,0,NA,1,1,0,12000,190,FALSE
78,"18",12000,0,NA,1,1,0,12000,190,FALSE
55,"14",0,24000,40,2,1,24000,24000,190,FALSE
32,"14",0,24400,39,2,1,24400,26900,190,FALSE
14,"10",NA,NA,NA,2,1,NA,NA,190,FALSE
13,"09",NA,NA,NA,2,1,NA,NA,190,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,190,FALSE
51,"22",0,80000,45,2,1,80000,80000,424,FALSE
51,"19",0,20000,36,2,1,20000,20000,424,FALSE
23,"18",0,27000,40,2,1,27000,27000,424,FALSE
19,"16",0,4400,20,1,1,4400,4400,424,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,424,FALSE
39,"01",0,0,NA,1,1,0,0,280,FALSE
39,"16",0,70000,30,2,1,70000,70000,280,FALSE
9,"07",NA,NA,NA,2,1,NA,NA,280,FALSE
5,"03",NA,NA,NA,1,1,NA,NA,280,FALSE
30,"17",0,72000,50,2,2,72000,72000,395,FALSE
28,"19",0,0,26,2,2,28000,28000,395,FALSE
11,"09",NA,NA,NA,2,1,NA,NA,395,FALSE
2,NA,NA,NA,NA,2,2,NA,NA,395,FALSE
31,"15",0,75000,65,2,1,75000,94500,501,FALSE
23,"20",0,4700,36,2,1,4700,4700,501,FALSE
27,"14",0,2100,40,2,2,2100,2100,12,TRUE
1,NA,NA,NA,NA,2,2,NA,NA,12,TRUE
27,"18",0,24000,50,1,1,24000,24000,185,FALSE
54,"21",0,150000,50,2,1,2e+05,2e+05,501,FALSE
47,"21",0,1000,15,2,1,1000,1000,501,FALSE
18,"14",0,1100,15,2,1,1100,1100,501,FALSE
15,"12",0,0,NA,2,1,NA,0,501,FALSE
12,"08",NA,NA,NA,2,1,NA,NA,501,FALSE
25,"19",0,8600,15,2,1,8600,8600,214,FALSE
28,"22",0,26800,40,2,1,26800,26800,214,FALSE
32,"19",0,80000,45,2,1,80000,80000,501,FALSE
30,"20",0,59000,40,2,1,59000,59000,501,FALSE
8,"05",NA,NA,NA,2,1,NA,NA,501,FALSE
36,"21",0,83000,50,2,1,83000,83000,330,FALSE
33,"19",0,38000,45,2,1,38000,38100,330,FALSE
13,"09",NA,NA,NA,2,1,NA,NA,330,FALSE
11,"07",NA,NA,NA,2,1,NA,NA,330,FALSE
9,"06",NA,NA,NA,2,1,NA,NA,330,FALSE
7,"04",NA,NA,NA,2,1,NA,NA,330,FALSE
5,"01",NA,NA,NA,2,1,NA,NA,330,FALSE
62,"20",0,50000,35,2,1,52000,52300,501,FALSE
65,"20",0,52000,40,2,1,52000,52300,501,FALSE
24,"21",0,9000,16,2,1,9000,9000,70,TRUE
54,"15",0,40000,40,2,1,40000,40000,385,FALSE
52,"16",0,24000,21,2,1,24000,24000,385,FALSE
22,"18",0,10000,25,2,2,10000,10000,60,TRUE
24,"18",0,0,NA,2,2,0,0,60,TRUE
22,"19",0,0,NA,2,1,0,1400,10,TRUE
49,"18",0,75000,40,2,1,75000,75000,501,FALSE
65,"19",13000,0,NA,1,1,0,62500,472,FALSE
63,"21",8400,0,NA,2,1,0,8400,472,FALSE
35,"22",0,6200,6,2,1,6200,17200,294,FALSE
36,"22",0,56000,45,2,1,56000,56000,294,FALSE
5,"01",NA,NA,NA,2,1,NA,NA,294,FALSE
2,NA,NA,NA,NA,2,1,NA,NA,294,FALSE
31,"22",0,104000,40,2,1,104000,104380,501,FALSE
85,"16",0,0,NA,2,1,0,0,94,TRUE
75,"15",10000,0,NA,1,1,0,14000,94,TRUE
58,"21",0,65000,40,1,1,65000,65000,398,FALSE
54,"21",0,13000,18,2,1,13000,13000,398,FALSE
18,"16",0,0,NA,2,1,0,0,398,FALSE
35,"16",0,32000,40,1,1,32000,39400,501,FALSE
41,"21",0,420000,60,2,1,420000,420000,501,FALSE
16,"13",0,2000,50,2,1,2000,2000,501,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,501,FALSE
71,"16",1400,0,NA,1,1,0,1400,11,TRUE
63,"21",6400,700,10,2,1,700,7400,501,FALSE
53,"22",0,83000,45,2,1,83000,83800,501,FALSE
30,"22",0,54000,45,2,1,54000,54000,501,FALSE
33,"22",0,55000,40,2,1,55000,55000,501,FALSE
46,"21",0,80000,45,2,1,80000,80000,501,FALSE
35,"21",0,43000,40,2,1,43000,43000,137,FALSE
32,"21",0,3000,4,2,1,3000,3000,137,FALSE
8,"04",NA,NA,NA,2,1,NA,NA,137,FALSE
6,"02",NA,NA,NA,2,1,NA,NA,137,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,137,FALSE
0,NA,NA,NA,NA,2,1,NA,NA,137,FALSE
51,"19",0,115000,72,2,1,115000,115000,501,FALSE
79,"19",27500,22000,4,1,1,22000,50150,387,FALSE
77,"16",8600,0,NA,2,1,0,8600,387,FALSE
44,"20",0,0,40,2,1,36000,36000,376,FALSE
48,"19",0,60000,50,2,1,60000,60000,376,FALSE
18,"13",0,2600,15,2,1,2600,2600,376,FALSE
13,"09",NA,NA,NA,2,1,NA,NA,376,FALSE
76,"19",19000,0,NA,1,1,0,38100,410,FALSE
71,"22",18600,0,NA,2,1,0,31200,410,FALSE
37,"17",0,0,NA,2,2,0,0,410,FALSE
75,"21",18000,5000,15,2,1,5000,35000,410,FALSE
24,"19",0,33000,25,2,1,33000,33000,254,FALSE
27,"22",0,17000,25,2,2,17000,17000,130,FALSE
26,"19",0,40000,40,2,1,40000,40000,307,FALSE
60,"18",0,35500,40,2,1,35500,35500,325,FALSE
62,"21",0,10000,40,2,1,10000,19000,325,FALSE
27,"19",0,19000,35,2,1,19000,19000,176,FALSE
29,"14",0,33000,40,2,1,33000,33000,176,FALSE
8,"04",NA,NA,NA,2,1,NA,NA,176,FALSE
3,"01",NA,NA,NA,2,1,NA,NA,176,FALSE
1,NA,NA,NA,NA,2,1,NA,NA,176,FALSE
47,"21",0,53000,50,2,1,53000,53000,405,FALSE
62,"16",0,50000,30,2,1,50000,50000,405,FALSE
16,"13",0,0,NA,2,1,0,0,405,FALSE
14,"11",NA,NA,NA,2,1,NA,NA,405,FALSE
64,"21",0,91000,50,2,1,91000,89700,501,FALSE
64,"21",0,0,NA,2,1,0,-1300,501,FALSE
33,"21",0,50000,50,2,1,50000,48700,501,FALSE
37,"22",0,66000,45,2,1,66000,66000,501,FALSE
36,"22",0,48000,40,2,1,48000,48000,501,FALSE
39,"21",0,0,NA,2,1,0,60,489,FALSE
41,"22",0,180000,60,2,1,180000,180010,489,FALSE
15,"12",0,0,NA,2,1,NA,500,489,FALSE
